id,ref_id,name,version,last_change,f_category,description,flow_type,infrastructure_flow,cas_number,formula,f_reference_flow_property,f_location,synonyms
11261,728ab9e4-5b12-38af-98e3-4ac5ec463e77,Fluometuron; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11263,a9978284-fc16-3566-8a97-b38be0fe926c,"1,1-Dimethylpiperidinium chloride; banded or side-dressed; kg AI",0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11265,834f8d73-ad52-31a2-8212-f47c4b73eb09,CUTOFF pesticide; Tribufos; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11267,d1b22c9e-4bff-3c87-9cf9-3c717301a627,"Transformation; from arable, from other to cotton",0,0,77,,ELEMENTARY_FLOW,0,,,339,,
11269,22623f9f-ec41-3ca1-9876-f2be07184fbc,CUTOFF pesticide; Cyclanilide; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11271,fa671334-f6ee-3ea9-b5ba-32ca7c99b2e6,Prometryn; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11273,2cf3ca8b-a471-313b-b759-9a3b0df6c3a2,"Transformation; from arable, from soy to cotton",0,0,77,,ELEMENTARY_FLOW,0,,,339,,
11275,ca7bc05c-6fa5-30fc-8518-2ecc06aa3f91,Cyclanilide; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11277,773a4231-35c4-3938-b002-f68c9c0c0a29,CUTOFF pesticide; Dicrotophos; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11279,1a282a9c-0d20-393e-9513-e4efffe9dc80,Tralomethrin; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11281,175eafa1-b1e4-378b-9193-ef804ef62884,Pyrithiobac-sodium; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11283,85d847bc-adb3-3d6c-b0e2-a183bb412af5,cotton residue; at harvest; at farm; wet basis,0,0,52,,PRODUCT_FLOW,0,,,334,,
11285,bef3a454-b98a-39bf-9f00-6bbf64f78878,CUTOFF pesticide; Cypermethrin; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11287,c15a45d1-78f3-30ec-9dbb-ef8fca2c4bf5,CUTOFF pesticide; Tralomethrin; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11289,8056cb79-22fa-39d4-bd91-7310687778b4,CUTOFF pesticide; Prometryn; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11291,35442c2a-f07a-3c64-88cf-828e5d71abc3,Cypermethrin; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11293,c4481321-1d11-3925-911b-090562adccc8,Sodium chlorate; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11295,59a95058-edd5-32c3-a0b8-f12d82c1b5d5,Fluometuron; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11297,d8527989-3a3c-30de-bae2-4edde225f85f,Etridiazole; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11299,a0bf8325-3f23-33e6-adae-e2de199f4016,Cypermethrin; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11301,b27877f1-db31-35a9-8bf0-135edf8a79b2,Tribufos; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11303,a8ca6cdd-0a7f-3ffe-966f-5965429fcd74,Quintozene; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11305,e8cf0305-eac1-30d4-aa9b-ec0807f06ae7,Thidiazuron; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11307,3d31bdf2-fa0e-3c85-83e2-395b2df49218,Tralomethrin; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11309,e5533232-5c55-361a-85c0-1a8dccefb86a,Ethephon; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11311,f93b806e-43d5-383f-8dc9-c0d439d3a07c,Thidiazuron; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11313,d5daf925-2141-3f4b-ba4a-cfc8c23ec033,Diuron; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11315,a17e16c1-6d2b-3571-b92b-1dfce8c64020,Tribufos; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11317,8d8d2283-5f93-3cf9-ae9a-167f17df228b,Cyclanilide; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11319,dea75f1d-9f03-3a00-8e3c-556242dc4f41,Urea sulfate; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11321,8922629f-1f79-338a-8f99-009c4926223a,Fluometuron; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11323,93fee986-7266-3437-b0a8-3af4e52cb7bb,Metalaxyl; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11325,59df84e5-2bd6-380e-8c56-2a5b41c02236,Dicrotophos; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11327,2c9c0ff4-28fc-344a-8af2-4cfcb744756e,CUTOFF pesticide; Ethephon; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11329,9bdaa5eb-1992-3616-8529-8ef9a3046649,CUTOFF pesticide; Thidiazuron; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11331,78729ffc-a7b4-3821-8534-c07847fef097,"apply sewage sludge; drawn broadcast spraying, cotton; at farm",0,0,51,,ELEMENTARY_FLOW,0,,,339,,
11333,4420ce1c-6a55-375f-977c-1fd898ea56d5,"Transformation; from arable, from corn to cotton",0,0,77,,ELEMENTARY_FLOW,0,,,339,,
11335,c4e3f65e-0862-3037-8002-6d7372105ac5,Quintozene; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11337,65dfe038-9b59-36f7-81c5-fc80f82a0c3c,"CUTOFF apply manure; broadcast or spray with incorporation, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
11339,d586a90c-242d-3f53-87a0-e4398e590c9d,"1,1-Dimethylpiperidinium chloride; broadcast by air; kg AI",0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11341,72048925-ff00-3ccb-91d0-0919ff5b36c6,"CUTOFF apply manure; unspec. method, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
11343,3ad40ea4-d4ae-38b4-a16d-775d15e15b5a,Ethephon; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11345,231b5224-abff-3026-b2d9-1ca73c331738,Cypermethrin; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11347,30600dd5-ab5d-30de-9b78-df3a9c4532ff,"Transformation; from arable, from unspec. use to cotton",0,0,77,,ELEMENTARY_FLOW,0,,,339,,
11349,034c61af-4aa7-320e-b7d9-b51819fe55d5,Phorate; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11351,f5717f02-9db3-3ca9-9bb9-10ec0a07af18,"1,1-Dimethylpiperidinium chloride; in seed furrow; kg AI",0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11353,5370518c-a4d0-313d-a8a1-70a3a51df029,Prometryn; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11355,3b4b6952-7740-3f69-acea-cc85e0625dc8,"CUTOFF pesticide; 1,1-Dimethylpiperidinium chloride; at point-of-sale; kg AI",0,0,68,,PRODUCT_FLOW,0,,,334,,
11357,56b6f845-cd35-3c6d-bce0-044f483fe8b0,Dicrotophos; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11359,0c423823-ba42-3361-96c9-8b5df19afdd0,Cyclanilide; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11361,8d42beef-4092-3598-b981-21fe756c3cee,Ethephon; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11363,7d0adaff-b5fd-3658-b040-7b9e3595a82e,MSMA; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11365,94179e13-eebc-3d29-84dd-d3f0e22459a0,Fluometuron; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11367,39226292-b4a1-363e-b40e-26901d188e9f,Quintozene; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11369,989cc537-025e-30ca-a26d-8f033f77a435,Prometryn; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11371,e0bc9ce1-e952-3c29-b3ac-d5a2ada9d85c,Etridiazole; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11373,2aa32f54-55b0-3da1-b651-3458e217a54f,"Occupation; arable, as cotton",0,0,77,,ELEMENTARY_FLOW,0,,,340,,
11375,bc302e61-6622-3e48-8651-865ac5e62a76,CUTOFF pesticide; Metalaxyl; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11377,17103354-283e-3746-a034-e38aa2b5cbe5,"1,1-Dimethylpiperidinium chloride; unspec. appl. method; kg AI",0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11379,93715cfa-08e3-33e6-8229-8fdaef69eceb,Prometryn; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11381,d0185c0c-4969-327f-aa30-20c11188027f,Urea sulfate; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11383,a2578fc6-7287-3dc4-877e-bd10f71b4585,"apply sewage sludge; self-propelled broadcast spraying, cotton; at farm",0,0,51,,ELEMENTARY_FLOW,0,,,339,,
11385,5f0274f8-a178-3281-aed9-491db9a7ff7b,CUTOFF pesticide; Quintozene; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11387,01d90b5c-7f08-3707-b141-ad4cf4a92064,Diuron; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11389,43399a22-30c1-33a9-a410-fe2d267f93ab,CUTOFF pesticide; Urea sulfate; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11391,1c0517a3-2985-30c3-aa88-4ec23d986670,Tribufos; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11393,152b3867-b665-34b1-b37b-6bd500a684e8,Quintozene; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11395,7484022a-3c4d-3d8b-8609-2f3ccec10f1b,Metalaxyl; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11397,af9151ec-b731-3278-b4c7-aac04927b808,Prometryn; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11399,8fcaa8e0-cbdd-3337-9b3d-64118346cb6a,Thidiazuron; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11401,2d002a4a-3802-34dc-88d0-780d08039848,MSMA; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11403,d6cb4421-88a3-3a21-b90e-a5e3893b35a7,"apply gypsum; spreader and tandem disks, cotton; at farm",0,0,51,,ELEMENTARY_FLOW,0,,,339,,
11405,d038b5f9-72f1-363a-8200-7f53c57e9c0e,MSMA; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11407,67891b7e-3589-3b60-a855-e54093ed3121,Etridiazole; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11409,6eff8304-857c-34f7-b7d3-41a9243bccd1,"CUTOFF apply fertilizer; unspecified method, cotton; at farm",0,0,51,,PRODUCT_FLOW,0,,,339,,
11411,1d5aa476-ff2c-30b1-98cc-ae8a2bb18531,CUTOFF pesticide; Etridiazole; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11413,b7687f64-801b-3a17-9977-4d8a246ecc2a,Cacodylic acid; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11415,4564e52e-1741-36f3-8ec9-4197d3d00f45,Mepiquat pentaborate; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11417,8bcd1fcb-246a-3757-bf1a-ee13b9536a84,Deltamethrin; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11419,e62763fa-b552-3837-be9d-66e4de356882,Dimethipin; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11421,07268b62-0c68-3489-9b1f-621febd53d12,CUTOFF pesticide; Metalaxyl-M; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11423,c4965dcb-7c48-31ec-b963-3a345f26293e,Flumiclorac pentyl ester; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11425,7fa79533-dbe3-320d-be2a-4484f4602486,Cacodylic acid; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11427,b32b578b-1baf-3ba9-bb7a-0f90418f25c7,Metalaxyl-M; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11429,20df7b42-6276-3116-aec7-a00ee1b60495,Dimethipin; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11431,186b08c8-6668-37e3-804e-952ac9b7e1e6,Disulfoton; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11433,7b7ba4a7-7845-3717-8f5e-571f5883d0ef,Mepiquat pentaborate; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11435,4ddf186a-04a4-3d46-894b-38a5a33c6d4f,Norflurazon; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11437,7107216f-5e0d-3b6e-a212-b2dce5ce74aa,Dimethipin; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11439,381c2e11-9fbc-3f83-8e5b-5b2763aa85cc,Mepiquat pentaborate; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11441,0f6e6b5a-5212-3103-ba69-49b51bb86f9c,Norflurazon; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11443,85bf1e2f-acfb-3e8e-a555-11f698c435c4,CUTOFF pesticide; Disulfoton; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11445,443270a0-1fac-3708-81a6-6c1b7cdfd19a,CUTOFF pesticide; Dimethipin; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11447,1ba3b3cc-e3ed-3822-94eb-6b46fdccf7b1,Deltamethrin; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11449,96f25c15-8420-35a7-9494-b7038796a060,Disulfoton; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11451,c4639482-4246-3256-8e2b-20a123a131c9,Metalaxyl-M; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11453,f02edbae-b477-3945-bf73-ed4919253ba6,Mepiquat pentaborate; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11455,b4816d31-287d-3365-b0ac-33441b13cfaa,Norflurazon; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11457,5255f36c-1490-349e-b238-4d3fa0fefc05,Deltamethrin; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11459,a1d397d2-3abe-3d51-aef2-fc02e9fba17e,Mepiquat pentaborate; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11461,62b86eab-7e79-37b4-ad30-36e2f2955815,Disulfoton; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11463,86544067-7450-3133-9dec-991b96e95dcf,Disulfoton; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11465,4fa3ab71-97fa-3b9b-b3a7-1450202cba3d,Trifloxysulfuron-sodium; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11467,56ebadb7-8049-3cbb-bedc-e8ecdc826051,Cacodylic acid; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11469,888c1857-30b6-33bc-9160-431d44505b0a,Deltamethrin; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11471,c111975e-b4d6-367f-92f6-7fe900bde635,Norflurazon; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11473,c0a819e4-b40c-3c33-aa25-fe172b90d62d,Metalaxyl-M; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11475,cb4527da-351b-3efe-9351-bc6b248b588a,Norflurazon; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11477,63f88d2c-b1ba-3ed7-98dd-6872e0eb49b4,Clomazone; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11479,b3e104dd-23dd-31af-95da-2613b401fc8c,Linuron; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11481,e25c2354-e37f-34db-bbdd-d134b819d2ea,Cacodylic acid; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11483,97bcee7d-5ee0-3fbd-a31a-996c278b9d39,Cacodylic acid; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11485,b255d7e3-34c7-336c-885f-e9ca36dd9b20,CUTOFF pesticide; Norflurazon; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11487,d92ef5c6-5e82-3f9d-af31-6e4dc68b95f0,Disulfoton; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11489,eb6a539c-9aaa-3eab-b949-198c56f793aa,Deltamethrin; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11491,42597abc-be8a-33a7-b787-7075ef081244,Metalaxyl-M; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11493,4fde2f6c-a6db-3043-b7c2-c05528c37338,Mepiquat pentaborate; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11495,5711ad29-f788-3d47-9915-6eb5433917c8,Deltamethrin; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11497,8e01f642-b90d-3032-bf90-bf0960fc0a4b,Disulfoton; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11499,e0dcde1a-b140-3f27-985f-45b11e5531e8,Deltamethrin; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11501,b7c33fa5-fd47-3318-9e47-97f8ca57c67d,Trifloxysulfuron-sodium; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11503,b9d924c5-b5d6-3589-8b75-5c4da9f9f943,Dimethipin; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11505,7355c5a0-f509-3cfe-a8b7-99abb6615e5c,CUTOFF pesticide; Deltamethrin; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11507,6123cc07-5844-3575-a279-fc7ee9704575,Dimethipin; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11509,21426134-e552-356c-9a22-c64e48c0f493,CUTOFF pesticide; Cacodylic acid; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11511,e458fced-2a31-3de9-aa85-29ad2b678681,CUTOFF pesticide; Mepiquat pentaborate; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11513,549053c5-cea4-3112-b918-4166573ac24d,Metalaxyl-M; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11515,1e6dd8da-ba95-397d-9aeb-deb1b05eb2e7,Norflurazon; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11517,39ee64c6-37e8-3070-ac3c-68a85fd997ca,Metalaxyl-M; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11519,23a2f8f5-248a-3509-b3bb-57f1aa1beb80,Trifloxysulfuron-sodium; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11521,88ab1647-575f-3739-aa21-f755d9f74d59,Cacodylic acid; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11523,82a711d1-bd02-3572-a087-37f092fd62bb,Metalaxyl-M; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11525,702a8a66-a3a6-3654-9862-01c353a791ca,Disulfoton; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11527,99f4f27a-b6c4-36dc-a4e7-55436d7c1940,Dimethipin; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11529,6cf1d953-ee68-32f5-9ab7-2e9a43622148,Mepiquat pentaborate; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11531,3b36bc7f-018a-3be6-9114-fc9a23c7cf19,Norflurazon; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11533,22bee3db-bfa6-3e8c-8b5a-c417ab2bc6ad,Cacodylic acid; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11535,aaa045a9-f84a-3419-ac16-f2900fea0bd4,Dimethipin; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11537,f8e575d6-1b96-3472-859a-8e529fda0e72,CUTOFF pesticide; Profenofos; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11539,a46eda49-24a8-363f-87fe-4e239918f4f2,Profenofos; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11541,1252928c-68c8-34ce-aafc-35775536def0,Imidacloprid; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11543,bbee0e90-a5d7-3e95-9802-f3a4808363fc,"irrigate; gravity, groundwater source, cotton",0,0,65,,PRODUCT_FLOW,0,,,341,,
11545,86f3759b-4f04-384c-8b6f-d7ce34d095e7,Thiamethoxam; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11547,8f219a2f-4457-3365-b9ea-a83275a70f52,Oxamyl; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11549,763b360a-08c2-31a7-88be-43d2d62b3e52,Imidacloprid; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11551,b8bf1174-c711-3ca5-ac42-9675fe8ef4db,Imidacloprid; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11553,8525e7bd-6560-3e46-893e-be449e989a17,Oxamyl; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11555,a4f9922d-b56a-3e33-b7b9-d791fcdf5e12,Oxamyl; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11557,e2ac4b99-13dd-33e3-a905-3cd54e1f7a66,Oxamyl; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11559,e79a6b6d-2853-32f6-9abd-137c3080e7b8,Thiamethoxam; broadcast by air; kg AI,0,0,75,,ELEMENTARY_FLOW,0,,,334,,
11561,47005b09-3c7c-373d-bc20-7c6813fa5932,Thiamethoxam; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11563,a329151f-0681-3ad1-b68d-668e420f3605,Imidacloprid; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11565,378419ae-851a-3c44-89f5-c92e1d051048,Oxamyl; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11567,d73729e7-373f-3ab7-af4e-1e34ee11dc5e,CUTOFF pesticide; Imidacloprid; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11569,96a69930-7c2d-30b4-b551-feb5e6e86483,Imidacloprid; foliar or directed spray; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11571,2bbacdcd-b5da-3f7b-80d2-afa548c44b50,CUTOFF pesticide; Thiamethoxam; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11573,7d172715-30f4-307a-809c-78ec49ed071b,Thiamethoxam; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11575,3f83dcb9-3502-3076-ad86-800521016b05,Profenofos; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11577,e61ecbe6-f9ac-30a2-97f6-d5115d5d9376,Profenofos; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11579,40267d12-f76d-3fb1-a158-e930a3a54c0f,Profenofos; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11581,b8c2b16a-a9a8-3ee8-9626-991f3ad2be06,Imidacloprid; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11583,f86a0f42-7ec8-3fcb-9194-39e43ac6e761,CUTOFF pesticide; Oxamyl; at point-of-sale; kg AI,0,0,68,,PRODUCT_FLOW,0,,,334,,
11585,394a2f19-e611-3993-a0b9-643e3916fd4c,Imidacloprid; broadcast without incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11587,f9498d9d-80a0-3553-bdf4-0e69f1754bd8,Oxamyl; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11589,a440355f-b6e4-304e-9731-d2620619e01a,Thiamethoxam; unspec. appl. method; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11591,27291b1c-2ece-385b-9946-4d35a5722179,"irrigate; unspecified irrigation method, groundwater source, cotton",0,0,65,,PRODUCT_FLOW,0,,,341,,
11593,702e6130-ea13-33a0-8248-7e74938258ee,Thiamethoxam; broadcast with incorporation; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11595,d6a508ad-f4ea-3afd-98f7-a1a591aed9d4,Profenofos; banded or side-dressed; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
11597,bc486718-08bd-3957-bd19-231bb15fe7ff,Profenofos; in seed furrow; kg AI,0,0,73,,ELEMENTARY_FLOW,0,,,334,,
